site,year,flight_date,flight_id,source_file,site_treeid,treeTop_x,treeTop_y,treeTop_x_std,treeTop_y_std
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2194,648014.019993,4870794.734989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2193,648015.6999929999,4870795.374989,0.1496662954734467,0.09797958934632471
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2192,648017.659993,4870796.134989001,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2191,648019.6199930001,4870796.854989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2190,648021.419993,4870797.454989,0.09797958968851447,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2189,648023.419993,4870798.054989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2188,648025.059993,4870798.734989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2187,648027.099993,4870799.414989,0.1496662954734467,0.09797958934632471
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2186,648029.019993,4870800.134989001,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2185,648030.7399929999,4870800.6949889995,0.12649110641409791,0.12649110652453918
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2184,648032.8599929999,4870801.454989,0.09797958974554609,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2183,648034.659993,4870802.254989,0.09797958968851447,0.14966629531165754
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2182,648036.4599929999,4870802.734989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2181,648038.4399929999,4870803.294989,0.22360679773696335,0.0
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2180,648040.259993,4870804.134989001,0.0979795897455461,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2179,648042.339993,4870804.894989,0.12649110641409791,0.12649110652453918
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2178,648044.059993,4870805.334989,0.09797958968851447,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2177,648046.019993,4870806.054989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2176,648047.899993,4870806.774989,0.14966629548589205,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2175,648049.819993,4870807.454989,0.09797958974554609,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2174,648051.619993,4870808.134989001,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2173,648053.499993,4870808.774989,0.14966629543611076,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2172,648055.379993,4870809.414989,0.1496662954734467,0.09797958934632471
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2171,648057.259993,4870810.134989001,0.0979795897455461,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2169,648061.099993,4870811.374989,0.1496662954734467,0.09797958934632471
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2168,648062.859993,4870812.254989,0.0979795897455461,0.14966629531165754
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2166,648066.7399929999,4870813.494988999,0.12649110641409791,0.12649110623002913
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2165,648068.499993,4870814.174989,0.14966629543611076,0.09797958980257772
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2164,648070.299993,4870814.774989,0.14966629548589205,0.09797958980257772
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2163,648072.059993,4870815.534989,0.09797958968851447,0.1496662953116575
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2162,648074.179993,4870816.214989,0.14966629548589203,0.09797958980257772
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2161,648075.9799929999,4870816.814988999,0.1496662954734467,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2089,647943.019993,4870766.934989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2094,647952.4599929999,4870770.6549889995,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2095,647954.419993,4870771.254989,0.09797958968851447,0.14966629531165754
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2096,647956.259993,4870771.734989,0.0979795897455461,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2097,647958.059993,4870772.454989,0.09797958968851447,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2099,647962.019993,4870773.734989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2100,647963.859993,4870774.454989,0.0979795897455461,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2101,647965.659993,4870775.054989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2102,647967.579993,4870775.974989,0.14966629543611076,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2103,647969.619993,4870776.534988999,0.09797958968851447,0.14966629531165754
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2104,647971.259993,4870777.134989,0.0979795897455461,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2105,647973.259993,4870777.854989,0.0979795897455461,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2106,647975.019993,4870778.6549889995,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2107,647977.059993,4870779.334989,0.09797958968851447,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2109,647980.819993,4870780.534989,0.0979795897455461,0.1496662953116575
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2111,647984.579993,4870781.974989,0.14966629543611076,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2112,647986.3799930001,4870782.614988999,0.1496662954734467,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2113,647988.339993,4870783.294989,0.12649110641409791,0.12649110623002913
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2114,647990.219993,4870783.854989,0.0979795897455461,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2115,647992.259993,4870784.734989,0.0979795897455461,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2116,647993.899993,4870785.774989,0.14966629548589203,0.09797958980257772
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2119,647999.659993,4870787.334989,0.09797958968851447,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2120,648001.539993,4870788.094989,0.12649110637728417,0.12649110652453918
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2121,648003.4599929999,4870788.734989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2122,648005.259993,4870789.454989,0.0979795897455461,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2123,648007.019993,4870790.054989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2124,648008.779993,4870790.814988999,0.14966629548589205,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2125,648011.019993,4870791.254989,0.09797958968851447,0.14966629531165754
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2127,648014.619993,4870792.854989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2128,648016.4599929999,4870793.534989,0.09797958968851447,0.1496662953116575
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2129,648018.299993,4870794.214989,0.14966629548589205,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2130,648020.339993,4870794.894989,0.12649110641409791,0.12649110652453918
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2131,648022.099993,4870795.574989,0.1496662954734467,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2132,648023.9799929999,4870796.214989,0.1496662954734467,0.09797958980257772
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2133,648025.779993,4870796.814988999,0.14966629548589205,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2134,648027.7399929999,4870797.494988999,0.12649110641409791,0.12649110623002913
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2136,648031.4599929999,4870798.934989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2137,648033.579993,4870799.574989,0.14966629543611076,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2138,648035.259993,4870800.334989,0.09797958974554609,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2139,648037.139993,4870800.894989,0.12649110641409791,0.12649110652453918
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2140,648039.059993,4870801.534988999,0.09797958968851447,0.14966629531165754
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2141,648041.019993,4870802.134989001,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2142,648042.859993,4870802.934989,0.0979795897455461,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2143,648044.859993,4870803.534989,0.0979795897455461,0.1496662953116575
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2144,648046.659993,4870804.254989,0.09797958968851447,0.14966629531165754
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2145,648048.579993,4870804.974989,0.14966629543611076,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2146,648050.3799930001,4870805.614988999,0.14966629547344673,0.09797958980257772
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2147,648052.259993,4870806.334989,0.0979795897455461,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2148,648054.179993,4870806.974989,0.14966629548589203,0.09797958980257772
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2149,648055.9799929999,4870807.614988999,0.1496662954734467,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2150,648057.859993,4870808.254989,0.0979795897455461,0.14966629531165754
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2151,648059.699993,4870808.974989,0.1496662954734467,0.09797958980257772
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2152,648061.579993,4870809.614988999,0.14966629543611076,0.09797958980257772
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2153,648063.819993,4870810.174989,0.0979795897455461,0.20396078044142885
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2154,648065.4599929999,4870810.934989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2155,648067.179993,4870811.614988999,0.14966629548589205,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2156,648069.259993,4870812.334989,0.0979795897455461,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2157,648070.9799929999,4870812.814988999,0.1496662954734467,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2158,648073.019993,4870813.6549889995,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2159,648074.819993,4870814.454989,0.0979795897455461,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2160,648076.6199930001,4870815.054989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2088,647943.619993,4870765.134989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2087,647946.059993,4870764.854989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2086,647947.419993,4870766.334989,0.09797958968851447,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2085,647949.4599929999,4870767.134989001,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2084,647951.2199929999,4870767.854989,0.0979795897455461,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2083,647953.2199929999,4870768.534988999,0.0979795897455461,0.14966629531165754
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2082,647955.2199929999,4870769.254989,0.0979795897455461,0.14966629531165754
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2080,647958.819993,4870770.534988999,0.0979795897455461,0.14966629531165754
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2078,647962.619993,4870771.934989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2077,647964.499993,4870772.614988999,0.14966629543611076,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2076,647966.339993,4870773.294989,0.12649110641409791,0.12649110623002913
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2075,647968.259993,4870773.934989,0.0979795897455461,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2074,647970.2199929999,4870774.534989,0.0979795897455461,0.1496662953116575
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2073,647972.3799929998,4870774.574989,0.2332380757874232,0.1600000001490116
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2071,647975.6199930001,4870776.6549889995,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2068,647981.539993,4870778.6949889995,0.12649110637728417,0.12649110652453918
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2067,647983.299993,4870779.374989,0.14966629548589205,0.09797958934632471
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2065,647987.059993,4870780.734989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2064,647989.019993,4870781.454989,0.09797958968851447,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2061,647994.659993,4870783.254989,0.09797958968851447,0.14966629531165754
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2060,647996.579993,4870784.174989,0.14966629543611076,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2059,647998.4199930001,4870784.854989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2058,648000.2199929999,4870785.454989,0.0979795897455461,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2057,648002.139993,4870786.094989,0.12649110641409791,0.12649110652453918
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2056,648004.059993,4870786.734989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2055,648005.859993,4870787.534989,0.0979795897455461,0.1496662953116575
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2054,648007.7399929999,4870788.094989,0.12649110641409791,0.12649110652453918
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2053,648009.619993,4870788.854989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2052,648011.499993,4870789.374989,0.14966629543611076,0.09797958934632471
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2051,648013.4599929999,4870790.254989,0.09797958968851447,0.14966629531165754
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2050,648015.339993,4870790.894988999,0.12649110641409791,0.12649110652453918
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2049,648017.099993,4870791.574988999,0.1496662954734467,0.09797958980257772
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2048,648019.019993,4870792.254989,0.09797958968851447,0.14966629531165754
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2047,648020.9799929999,4870792.974989,0.1496662954734467,0.09797958980257772
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2046,648022.6999929999,4870793.574988999,0.1496662954734467,0.09797958980257772
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2045,648024.7399929999,4870794.294989,0.12649110641409791,0.12649110623002913
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2044,648026.4599929999,4870794.934989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2043,648028.539993,4870795.6949889995,0.12649110637728417,0.12649110652453918
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2042,648030.4599929999,4870796.334989,0.09797958968851447,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2041,648032.259993,4870796.934989,0.09797958974554609,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2040,648034.059993,4870797.6549889995,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2039,648035.939993,4870798.294989,0.12649110641409791,0.12649110623002913
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2038,648037.819993,4870799.054989,0.0979795897455461,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2037,648039.6999929999,4870799.574989,0.1496662954734467,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2036,648041.6199930001,4870800.254989,0.09797958968851447,0.14966629531165754
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2035,648044.259993,4870801.254989,0.7222188034127749,0.2939387689768275
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2033,648047.259993,4870802.334989,0.0979795897455461,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2032,648049.2199929999,4870802.934989,0.0979795897455461,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2031,648051.179993,4870803.574989,0.14966629548589205,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2030,648053.619993,4870804.774989,0.6764613810233506,0.4308131847644557
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2029,648054.899993,4870804.974989,0.14966629548589205,0.09797958980257772
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2028,648056.7399929999,4870805.6949889995,0.12649110641409791,0.12649110652453918
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2027,648058.539993,4870806.294989,0.12649110637728417,0.12649110623002913
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2026,648060.499993,4870807.174989,0.14966629543611076,0.09797958980257772
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2025,648062.6999930001,4870807.814989,0.6248199740656758,0.27129319957767223
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2024,648064.179993,4870808.574989,0.14966629548589205,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2023,648066.299993,4870808.974989,0.14966629548589205,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2022,648067.939993,4870809.734989,0.12649110641409791,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2021,648069.939993,4870810.454989,0.12649110641409791,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2020,648071.6999929999,4870810.934989,0.1496662954734467,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2019,648073.4599929999,4870811.734989,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2018,648075.539993,4870812.454988999,0.12649110637728417,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_2017,648077.259993,4870813.134989001,0.0979795897455461,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_1945,647944.2199929999,4870763.134989,0.0979795897455461,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_1946,647946.259993,4870763.934989,0.0979795897455461,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_1947,647948.1799929999,4870764.614988999,0.08000000002793968,0.20396078044142885
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_1948,647950.2199929999,4870765.134989,0.0979795897455461,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_1949,647952.019993,4870766.254989,0.09797958968851447,0.14966629531165754
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_1950,647954.099993,4870766.774989,0.1496662954734467,0.09797958980257773
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_1951,647955.8599929999,4870767.454989,0.09797958974554609,0.14966629521209496
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_1952,647957.579993,4870768.014988999,0.07999999998137354,0.20396078073366466
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_1953,647959.419993,4870768.6549889995,0.09797958968851447,0.14966629561034525
PIK,2024,2024-03-13,2024-03-13,UAVS_PIK_2024-03-13_treeTop.csv,PIK_1954,647961.419993,4870769.454989,0.09797958968851447,0.14966629521209496
