site_id,date,lat,lon,elev,cool_deg_days,wind_dir,heat_deg_days,max_temp,temp,min_temp,snow_grnd,wind_spd,precip_amt,total_rain,total_snow,n_stations,mean_distance,site_lat,site_lon,vpd,temp_interp,wind_spd_interp
SCA,2010-01-01,46.65151960344572,-72.02723212051181,62.59092031001824,0,6.041780563461165,21.980539187908484,-2.8292415943589293,-3.980539187908485,-5.123793614543251,NA,36.82166020442889,5.223170124745911,NA,NA,4,38.799696419389406,46.7,-72.11,NA,-3.980539187908485,36.82166020442889
SCA,2010-01-02,46.65151960344572,-72.02723212051181,62.59092031001824,0,32.656029206837204,21.637880724259237,-1.9700403627784282,-3.6378807242592335,-5.209730614407378,NA,43.80672764949,5.643715288656991,NA,NA,4,38.799696419389406,46.7,-72.11,NA,-3.6378807242592335,43.80672764949
SCA,2010-01-03,46.65151960344572,-72.02723212051181,62.59092031001824,0,35.618316086998696,18.01926835217387,4.095862022888964,-0.01926835217387191,-4.134398727236708,NA,50.66489216912575,3.8939929794010597,NA,NA,4,38.799696419389406,46.7,-72.11,NA,-0.01926835217387191,50.66489216912575
SCA,2010-01-04,46.65151960344572,-72.02723212051181,62.59092031001824,0,33.8730938051323,18.891617766987093,2.141989454420778,-0.8916177669870889,-3.925224988394956,NA,33.42318988722323,2.201312480417415,NA,NA,4,38.799696419389406,46.7,-72.11,NA,-0.8916177669870889,33.42318988722323
SCA,2010-01-05,46.65151960344572,-72.02723212051181,62.59092031001824,0,22,22.225859622077117,-2.7075942166330225,-4.225859622077119,-5.65316129192282,NA,32,1.112569422686017,NA,NA,4,38.799696419389406,46.7,-72.11,NA,-4.225859622077119,32
SCA,2010-01-06,46.65151960344572,-72.02723212051181,62.59092031001824,0,30.504496284927175,20.860811221735936,-1.2517378186142596,-2.860811221735939,-4.373918263105068,NA,35,3.757597191760424,NA,NA,4,38.799696419389406,46.7,-72.11,NA,-2.860811221735939,35
SCA,2010-01-07,46.65151960344572,-72.02723212051181,62.59092031001824,0,29.261156957180013,22.355918063042186,-1.6880535919812723,-4.355918063042187,-7.0197730054357645,NA,36.507609301644095,0,NA,NA,4,38.799696419389406,46.7,-72.11,NA,-4.355918063042187,36.507609301644095
SCA,2010-01-08,46.65151960344572,-72.02723212051181,62.59092031001824,0,32.09084483561828,24.61833650298724,-2.153007919425066,-6.61833650298724,-10.987674615216754,NA,33.43280484914692,0,NA,NA,4,38.799696419389406,46.7,-72.11,NA,-6.61833650298724,33.43280484914692
SCA,2010-01-09,46.65151960344572,-72.02723212051181,62.59092031001824,0,31.21113069563846,32.63775945885605,-10.217186950076984,-14.637759458856053,-19.04929570323352,NA,32.936442805777986,0,NA,NA,4,38.799696419389406,46.7,-72.11,NA,-14.637759458856053,32.936442805777986
SCA,2010-01-10,46.65151960344572,-72.02723212051181,62.59092031001824,0,22,34.168172049502914,-11.903921098061332,-16.168172049502907,-20.336432529611823,NA,33.331145865970974,0,NA,NA,4,38.799696419389406,46.7,-72.11,NA,-16.168172049502907,33.331145865970974
SCA,2010-01-11,46.65151960344572,-72.02723212051181,62.59092031001824,0,30.132270018348223,28.56205967536101,-4.5111319268356445,-10.562059675361011,-16.60494425697159,NA,32.04409000611608,0.8900555381488137,NA,NA,4,38.799696419389406,46.7,-72.11,NA,-10.562059675361011,32.04409000611608
SCA,2010-01-12,46.65151960344572,-72.02723212051181,62.59092031001824,0,33,30.361952156600417,-7.975083307549661,-12.361952156600422,-16.657881379632897,NA,39.34158862632792,0,NA,NA,4,38.799696419389406,46.7,-72.11,NA,-12.361952156600422,39.34158862632792
