site_id,date,lat,lon,elev,cool_deg_days,wind_dir,heat_deg_days,max_temp,temp,min_temp,snow_grnd,wind_spd,precip_amt,total_rain,total_snow,n_stations,mean_distance,site_lat,site_lon,vpd,temp_interp,wind_spd_interp
GP,2010-01-01,46.515195756161354,-72.70277820919883,93.62540197754184,0,7,22.997356169238437,-3.6201659094076715,-4.997356169238435,-6.274546429069199,37,39,6.450879911253532,0,6.4,3,29.010847764100518,46.68,-72.68,NA,-4.997356169238435,39
GP,2010-01-02,46.515195756161354,-72.70277820919883,93.62540197754184,0,28.920685077153053,22.86314155898458,-3.274546429069198,-4.86314155898458,-6.36314155898458,40,60.719025983076335,6.2,0,6,3,29.010847764100518,46.68,-72.68,NA,-4.86314155898458,60.719025983076335
GP,2010-01-03,46.515195756161354,-72.70277820919883,93.62540197754184,0,33.65785389746145,19.708761039323054,3.0456194803384733,-1.7087610393230535,-6.46314155898458,40,63.745464290691984,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-1.7087610393230535,63.745464290691984
GP,2010-01-04,46.515195756161354,-72.70277820919883,93.62540197754184,0,32.88595129915382,20.54297564957691,-0.5087610393230534,-2.5429756495769085,-4.577190259830763,40,37.22809740169237,0.5311268875702179,0,0,3,29.010847764100518,46.68,-72.68,NA,-2.5429756495769085,37.22809740169237
GP,2010-01-05,46.515195756161354,-72.70277820919883,93.62540197754184,0,22,20.76231201194622,-0.6219801931308779,-2.762312011946222,-4.814048700846183,40,32,5.016548343223366,0,3,3,29.010847764100518,46.68,-72.68,NA,-2.762312011946222,32
GP,2010-01-06,46.515195756161354,-72.70277820919883,93.62540197754184,0,31.657853897461454,21.545619480338473,-1.56842922050771,-3.5456194803384733,-5.511404870084618,43,35,1.531126887570218,0,1.2,3,29.010847764100518,46.68,-72.68,NA,-3.5456194803384733,35
GP,2010-01-07,46.515195756161354,-72.70277820919883,93.62540197754184,0,30.228097401692366,23.720165909407672,-3.054380519661527,-5.7201659094076716,-8.374546429069198,43,34.77190259830763,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-5.7201659094076716,34.77190259830763
GP,2010-01-08,46.515195756161354,-72.70277820919883,93.62540197754184,0,33.65785389746145,26.84033181881534,-4.885951299153817,-8.840331818815343,-12.706117208561489,43,40.54380519661527,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-8.840331818815343,40.54380519661527
GP,2010-01-09,46.515195756161354,-72.70277820919883,93.62540197754184,0,33,31.608761039323053,-10.408761039323052,-13.608761039323053,-16.797356169238434,43,42.6314155898458,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-13.608761039323053,42.6314155898458
GP,2010-01-10,46.515195756161354,-72.70277820919883,93.62540197754184,0,22,33.66925876754607,-11.820995456446031,-15.669258767546069,-19.428926948730727,43,35,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-15.669258767546069,35
GP,2010-01-11,46.515195756161354,-72.70277820919883,93.62540197754184,0,33,28.8490928581384,-4.93157077949229,-10.849092858138397,-16.666614936784505,43,33,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-10.849092858138397,33
GP,2010-01-12,46.515195756161354,-72.70277820919883,93.62540197754184,0,33,30.551736688899958,-8.694712338476872,-12.551736688899961,-16.397356169238435,45,41.22809740169237,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-12.551736688899961,41.22809740169237
GP,2010-01-13,46.515195756161354,-72.70277820919883,93.62540197754184,0,NA,33.45173668889996,-10.377190259830764,-15.451736688899963,-20.52628311796916,45,NA,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-15.451736688899963,39.45619480338473
GP,2010-01-14,46.515195756161354,-72.70277820919883,93.62540197754184,0,NA,31.860497728223013,-8.428926948730725,-13.860497728223015,-19.20347337779992,45,NA,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-13.860497728223015,37.6842922050771
GP,2010-01-15,46.515195756161354,-72.70277820919883,93.62540197754184,0,NA,21.108761039323053,2.2114048700846185,-3.108761039323053,-8.428926948730725,45,NA,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-3.108761039323053,35.912389606769466
GP,2010-01-16,46.515195756161354,-72.70277820919883,93.62540197754184,0,3.5090714186160317,21.354380519661525,2.9403318188153436,-3.354380519661526,-9.549092858138398,45,34.14048700846183,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-3.354380519661526,34.14048700846183
GP,2010-01-17,46.515195756161354,-72.70277820919883,93.62540197754184,0,6,27.06314155898458,-6.697356169238434,-9.06314155898458,-11.340331818815343,45,44,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-9.06314155898458,44
GP,2010-01-18,46.515195756161354,-72.70277820919883,93.62540197754184,0,6,23.497356169238437,-4.16314155898458,-5.497356169238435,-6.731570779492289,45,41,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-5.497356169238435,41
GP,2010-01-19,46.515195756161354,-72.70277820919883,93.62540197754184,0,NA,21.89735616923844,-2.608761039323053,-3.8973561692384346,-5.085951299153817,40,NA,1.2,0,1,3,29.010847764100518,46.68,-72.68,NA,-3.8973561692384346,38.11404870084618
GP,2010-01-20,46.515195756161354,-72.70277820919883,93.62540197754184,0,NA,19.122809740169238,0.8657853897461449,-1.1228097401692367,-3.1,40,NA,0.4459154082865215,0,0,3,29.010847764100518,46.68,-72.68,NA,-1.1228097401692367,35.22809740169237
GP,2010-01-21,46.515195756161354,-72.70277820919883,93.62540197754184,0,32.745464290691984,24.49471233847687,-1.5657853897461451,-6.4947123384768695,-11.412234417122978,40,32.34214610253855,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-6.4947123384768695,32.34214610253855
GP,2010-01-22,46.515195756161354,-72.70277820919883,93.62540197754184,0,34.22809740169237,25.474546429069196,-2.665785389746145,-7.474546429069198,-12.19471233847687,40,32.11404870084618,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-7.474546429069198,32.11404870084618
GP,2010-01-23,46.515195756161354,-72.70277820919883,93.62540197754184,0,NA,26.036858441015422,-2.3105753230462596,-8.03685844101542,-13.76314155898458,40,NA,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-8.03685844101542,36.08484523643601
GP,2010-01-24,46.515195756161354,-72.70277820919883,93.62540197754184,0,NA,24.154380519661526,-0.6,-6.154380519661528,-11.620165909407673,40,NA,1.226267372787934,2.2,0,3,29.010847764100518,46.68,-72.68,NA,-6.154380519661528,40.05564177202583
GP,2010-01-25,46.515195756161354,-72.70277820919883,93.62540197754184,0,20.114048700846183,15.8,6.865785389746145,2.2,-2.4771902598307634,40,44.026438307615656,35.03102189938549,31.8,0,3,29.010847764100518,46.68,-72.68,NA,2.2,44.026438307615656
GP,2010-01-26,46.515195756161354,-72.70277820919883,93.62540197754184,0,23.771902598307634,16.634214610253856,2.797356169238435,1.365785389746145,-0.07719025983076336,30,36.254535709308016,1.5573942603581516,0,2,3,29.010847764100518,46.68,-72.68,NA,1.365785389746145,36.254535709308016
GP,2010-01-27,46.515195756161354,-72.70277820919883,93.62540197754184,0,21.228097401692363,20.040331818815343,0.6684292205077099,-2.0403318188153436,-4.660497728223016,32,34.280974016923665,0.891830816573043,0,2,3,29.010847764100518,46.68,-72.68,NA,-2.0403318188153436,34.280974016923665
GP,2010-01-28,46.515195756161354,-72.70277820919883,93.62540197754184,0,34.51736688899962,26.128926948730722,-3.0087610393230535,-8.128926948730726,-13.237687988053779,34,56.79834090592328,6.463908609462773,0,11,3,29.010847764100518,46.68,-72.68,NA,-8.128926948730726,56.79834090592328
GP,2010-01-29,46.515195756161354,-72.70277820919883,93.62540197754184,0,31.657853897461454,34.29471233847687,-13.237687988053779,-16.294712338476867,-19.340331818815343,45,55.77190259830764,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-16.294712338476867,55.77190259830764
GP,2010-01-30,46.515195756161354,-72.70277820919883,93.62540197754184,0,20,36.09735616923844,-14.54297564957691,-18.097356169238434,-21.651736688899963,32,35,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-18.097356169238434,35
GP,2010-01-31,46.515195756161354,-72.70277820919883,93.62540197754184,0,NA,34.8411613658537,-10.314878247884542,-16.8411613658537,-23.278849353907486,32,NA,2.5540845917134787,0,2,3,29.010847764100518,46.68,-72.68,NA,-16.8411613658537,43.5
GP,2010-02-01,46.515195756161354,-72.70277820919883,93.62540197754184,0,26.429756495769084,32.828926948730725,-9.73157077949229,-14.828926948730725,-19.826283117969158,34,52,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-14.828926948730725,52
GP,2010-02-02,46.515195756161354,-72.70277820919883,93.62540197754184,0,NA,37.36314155898458,-13.263141558984579,-19.36314155898458,-25.45173668889996,34,NA,0.4426057396418482,0,0,3,29.010847764100518,46.68,-72.68,NA,-19.36314155898458,47.07603246723079
GP,2010-02-03,46.515195756161354,-72.70277820919883,93.62540197754184,0,NA,33.328926948730725,-7.945619480338474,-15.328926948730727,-22.623639287207595,34,NA,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-15.328926948730727,42.15206493446158
GP,2010-02-04,46.515195756161354,-72.70277820919883,93.62540197754184,0,32.88595129915382,29.620165909407675,-6.422809740169237,-11.620165909407673,-16.728926948730724,34,37.22809740169237,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-11.620165909407673,37.22809740169237
GP,2010-02-05,46.515195756161354,-72.70277820919883,93.62540197754184,0,36,33.22628311796916,-8.985951299153816,-15.22628311796916,-21.455210066699884,33,39,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-15.22628311796916,39
GP,2010-02-06,46.515195756161354,-72.70277820919883,93.62540197754184,0,35,29.46842922050771,-8.088595129915381,-11.468429220507709,-14.748263311100038,30,44.745464290691984,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-11.468429220507709,44.745464290691984
GP,2010-02-07,46.515195756161354,-72.70277820919883,93.62540197754184,0,32.11404870084618,26.211404870084618,-4.977190259830763,-8.211404870084618,-11.434214610253857,30,42.087610393230534,0.4459154082865215,0,2,3,29.010847764100518,46.68,-72.68,NA,-8.211404870084618,42.087610393230534
GP,2010-02-08,46.515195756161354,-72.70277820919883,93.62540197754184,0,31.885951299153817,24.654380519661522,-3.7543805196615265,-6.654380519661526,-9.542975649576908,32,34.65785389746145,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-6.654380519661526,34.65785389746145
GP,2010-02-09,46.515195756161354,-72.70277820919883,93.62540197754184,0,30.97356169238435,23.691238960676948,-0.5737168820308398,-5.691238960676947,-10.797356169238435,32,32.34214610253855,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-5.691238960676947,32.34214610253855
GP,2010-02-10,46.515195756161354,-72.70277820919883,93.62540197754184,0,NA,23.982477921353897,0.30347337779992356,-5.982477921353893,-12.26842922050771,32,NA,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-5.982477921353893,32.171073051269275
GP,2010-02-11,46.515195756161354,-72.70277820919883,93.62540197754184,0,34,23.539502271776982,-1.677190259830763,-5.539502271776984,-9.301814283723207,32,32,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-5.539502271776984,32
GP,2010-02-12,46.515195756161354,-72.70277820919883,93.62540197754184,0,23,25.36578538974614,-6.040331818815344,-7.365785389746144,-8.602643830761565,32,37,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-7.365785389746144,37
GP,2010-02-13,46.515195756161354,-72.70277820919883,93.62540197754184,0,30.859512991538168,23.11140487008462,-1.2166925316077482,-5.111404870084618,-8.906117208561488,32,32.570243504230916,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-5.111404870084618,32.570243504230916
GP,2010-02-14,46.515195756161354,-72.70277820919883,93.62540197754184,0,30.771902598307637,22.454380519661523,-1.9885951299153817,-4.454380519661527,-6.908761039323053,32,33,0,0,0,3,29.010847764100518,46.68,-72.68,NA,-4.454380519661527,33
