site_id,date,lat,lon,elev,cool_deg_days,wind_dir,heat_deg_days,max_temp,temp,min_temp,snow_grnd,wind_spd,precip_amt,total_rain,total_snow,n_stations,mean_distance,site_lat,site_lon,vpd,temp_interp,wind_spd_interp
TP39,2010-01-01,42.776529632775876,-80.4569001088814,212.11823494429396,0,27.352501919830626,21.771247120254063,0.6172517278475617,-3.771247120254064,-8.094996160338752,4.015993739471743,42.40254031644311,0.5703985392100734,0,0.1,3,29.94664060886333,42.710167,-80.357389,NA,-3.771247120254064,42.40254031644311
TP39,2010-01-02,42.776529632775876,-80.4569001088814,212.11823494429396,0,30.88498848101626,28.66549654430488,-7.924495776372627,-10.665496544304878,-13.306497312237129,4.687991652628991,51.4025403164431,0.3280020868427523,0,1,3,29.94664060886333,42.710167,-80.357389,NA,-10.665496544304878,51.4025403164431
TP39,2010-01-03,42.776529632775876,-80.4569001088814,212.11823494429396,0,29.589992320677503,27.25324865611856,-5.923749040084688,-9.253248656118565,-12.5179984641355,4.3439958263144955,53.402540316443115,1.3872050084226055,0,3,3,29.94664060886333,42.710167,-80.357389,NA,-9.253248656118565,53.402540316443115
TP39,2010-01-04,42.776529632775876,-80.4569001088814,212.11823494429396,0,28,26.76549654430488,-7.171247120254064,-8.765496544304877,-10.35974596835569,6.671997913157248,43,0.3280020868427523,0,1,3,29.94664060886333,42.710167,-80.357389,NA,-8.765496544304877,43
TP39,2010-01-05,42.776529632775876,-80.4569001088814,212.11823494429396,0,31,23.82374904008469,-3.3294996160338757,-5.823749040084688,-8.282748272152439,6.328002086842753,33,0.8735972871044222,0,0,3,29.94664060886333,42.710167,-80.357389,NA,-5.823749040084688,33
TP39,2010-01-06,42.80380930179076,-80.48039930487789,217.35559024379722,0,28.589992320677506,21.92178370959276,-2.7770564242256595,-3.921783709592757,-5.066510994959856,8.320035638127699,37.582524957798114,0,0,0,4,37.065283234233114,42.710167,-80.357389,NA,-3.921783709592757,37.582524957798114
TP39,2010-01-07,42.80380930179076,-80.48039930487789,217.35559024379722,0,24,21.643658213912673,-2.617004864110766,-3.643658213912671,-4.5799600494057175,7.715083883738805,37,5.3061350877110955,0,7.000000000000001,4,37.065283234233114,42.710167,-80.357389,NA,-3.643658213912671,37
TP39,2010-01-08,42.80380930179076,-80.48039930487789,217.35559024379722,0,31.23749040084688,25.08292684422128,-4.134204359160495,-7.082926844221278,-10.02200084359092,14.11013212934991,39.75504223627373,1.5728745614111252,0,0,4,37.065283234233114,42.710167,-80.357389,NA,-7.082926844221278,39.75504223627373
TP39,2010-01-09,42.80380930179076,-80.48039930487789,217.35559024379722,0,30,31.13823713713482,-8.271247120254065,-13.13823713713482,-17.94047734599864,13.343995826314496,33,0.604798121841523,0,0,4,37.065283234233114,42.710167,-80.357389,NA,-13.13823713713482,33
TP39,2010-01-10,42.80380930179076,-80.48039930487789,217.35559024379722,0,20.94249424050813,29.490739056965445,-3.571247120254064,-11.490739056965442,-19.410230993676823,13.343995826314496,54.575057594918725,0.4031987478943487,0,0,4,37.065283234233114,42.710167,-80.357389,NA,-11.490739056965442,54.575057594918725
TP39,2010-01-11,42.80380930179076,-80.48039930487789,217.35559024379722,0,20.94249424050813,24.751249889847564,-4.719491602321243,-6.751249889847565,-8.683008177373885,12.615312504310927,50.63256335441059,1.0140199604386828,0,1.4948901531075554,4,37.065283234233114,42.710167,-80.357389,NA,-6.751249889847565,50.63256335441059
TP39,2010-01-12,42.80380930179076,-80.48039930487789,217.35559024379722,0,25,24.520297751168755,-4.452563720391808,-6.5202977511687505,-8.546534214001074,12.912875576215383,37,0.42346622807222595,0,0,4,37.065283234233114,42.710167,-80.357389,NA,-6.5202977511687505,37
TP39,2010-01-13,42.80380930179076,-80.48039930487789,217.35559024379722,0,21.884988481016254,21.748174136787743,-0.9688256052905697,-3.748174136787743,-6.4860251003402984,12.307923821826488,53.2225556750881,0,0,0,4,37.065283234233114,42.710167,-80.357389,NA,-3.748174136787743,53.2225556750881
TP39,2010-01-14,42.80380930179076,-80.48039930487789,217.35559024379722,0,21.827482721524387,17.3055849943295,3.882057525738268,0.694415005670502,-2.551729946452647,8.382936429309895,47.345034556951234,0.16759270897718967,0.4242335229661333,0,4,37.065283234233114,42.710167,-80.357389,NA,0.694415005670502,47.345034556951234
TP39,2010-01-15,42.80380930179076,-80.48039930487789,217.35559024379722,0,19,16.47321518889464,2.563829625810415,1.5267848111053661,0.3993884820914565,6.0063234778216295,48,0,0,0,4,37.065283234233114,42.710167,-80.357389,NA,1.5267848111053661,48
TP39,2010-01-16,42.80380930179076,-80.48039930487789,217.35559024379722,0,NA,18.053248656118566,0.7115011518983745,-0.05324865611856317,-0.8532486561185634,4.671997913157248,NA,0,0,0,4,37.065283234233114,42.710167,-80.357389,NA,-0.05324865611856317,49.333333333333336
TP39,2010-01-17,42.80380930179076,-80.48039930487789,217.35559024379722,0,NA,17.988498848101628,0.9352501919830625,0.011501151898374423,-0.8827482721524383,4.3439958263144955,NA,0,0,0,4,37.065283234233114,42.710167,-80.357389,NA,0.011501151898374423,50.666666666666664
TP39,2010-01-18,42.80380930179076,-80.48039930487789,217.35559024379722,0,19,19.412247888186315,0.41725172784756165,-1.4122478881863136,-3.241747504220189,3.359989565786239,52,0,0,0,4,37.065283234233114,42.710167,-80.357389,NA,-1.4122478881863136,52
TP39,2010-01-19,42.80380930179076,-80.48039930487789,217.35559024379722,0,21,19.60890550647914,0.2504030744237535,-1.6089055064791364,-3.3682140873820257,3.0247587719444713,33,0.36297105263333657,0,0,4,37.065283234233114,42.710167,-80.357389,NA,-1.6089055064791364,33
TP39,2010-01-20,42.80380930179076,-80.48039930487789,217.35559024379722,0,3,22.08349500844038,-1.435996928271002,-4.083495008440377,-6.630993088609754,3.359989565786239,44,0,0,0,4,37.065283234233114,42.710167,-80.357389,NA,-4.083495008440377,44
TP39,2010-01-21,42.80380930179076,-80.48039930487789,217.35559024379722,0,2,20.848244816457317,0.8352501919830625,-2.848244816457315,-6.4669900168807555,3.359989565786239,61,0.4703985392100734,0,0,4,37.065283234233114,42.710167,-80.357389,NA,-2.848244816457315,61
TP39,2010-01-22,42.80380930179076,-80.48039930487789,217.35559024379722,0,3,18.082748272152436,2.4884988481016257,-0.0827482721524384,-2.5892455843895648,3.359989565786239,61,0,0,0,4,37.065283234233114,42.710167,-80.357389,NA,-0.0827482721524384,61
TP39,2010-01-23,42.80380930179076,-80.48039930487789,217.35559024379722,0,3,18.812524485779548,2.9665386200515096,-0.8125244857795441,-4.564934241808691,2.419807017555577,50,0,0,0,4,37.065283234233114,42.710167,-80.357389,NA,-0.8125244857795441,50
TP39,2010-01-24,42.80380930179076,-80.48039930487789,217.35559024379722,0,11,14.165496544304878,6.7820015358645005,3.8345034556951236,0.7870053755257475,2.687991652628991,57,15.436811686319414,19.2,0,4,37.065283234233114,42.710167,-80.357389,NA,3.8345034556951236,57
TP39,2010-01-25,42.80380930179076,-80.48039930487789,217.35559024379722,0,21.647498080169377,14.461469226870944,7.104326413968562,3.538530773129057,-0.12726486771044915,0,57.98506527424122,6.460853121791851,2.804087877513956,0.07474450765537777,4,37.065283234233114,42.710167,-80.357389,NA,3.538530773129057,57.98506527424122
TP39,2010-01-26,42.80380930179076,-80.48039930487789,217.35559024379722,0,23,19.8,-0.2,-1.8,-2.8359969282710016,0,37,1,0,1,4,37.065283234233114,42.710167,-80.357389,NA,-1.8,37
