site,year,flight_date,flight_id,source_file,site_treeid,treeTop_x,treeTop_y,treeTop_x_std,treeTop_y_std
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5932,647928.299006,4870874.130015001,0.09797958968851447,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5933,647930.059006,4870874.8100149995,0.14966629548589205,0.09797958980257772
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5934,647931.9390060001,4870875.450015,0.09797958968851447,0.14966629521209496
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5935,647934.019006,4870876.090015,0.12649110641409791,0.12649110652453918
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5936,647935.659006,4870876.810014999,0.14966629548589205,0.09797958980257773
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5938,647939.539006,4870878.050015,0.09797958968851447,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5939,647941.539006,4870878.8500149995,0.09797958968851447,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5940,647943.299006,4870879.450015,0.09797958968851447,0.14966629521209496
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5941,647945.2190060001,4870880.090015,0.12649110641409791,0.12649110652453918
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5942,647946.9790060001,4870880.810014999,0.1496662954734467,0.09797958980257773
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5943,647948.9790060001,4870881.690014999,0.1496662954734467,0.12649110652453918
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5948,647958.0690060001,4870884.940014999,0.1658312395318102,0.16583123967221236
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5951,647964.059006,4870886.970015,0.14966629548589205,0.09797958980257773
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5952,647965.859006,4870887.570015,0.1496662954734467,0.09797958980257773
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5953,647967.7390060001,4870888.330015,0.0979795897455461,0.14966629521209496
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5954,647969.659006,4870888.970015,0.14966629548589205,0.09797958980257773
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5955,647971.579006,4870889.610014999,0.1496662954734467,0.09797958980257772
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5956,647973.419006,4870890.290015,0.12649110637728417,0.12649110623002913
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5957,647975.2190060001,4870891.290015,0.0,0.0
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5963,647986.539006,4870895.050015,0.09797958968851447,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5964,647988.539006,4870895.8500149995,0.09797958968851447,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5965,647990.539006,4870896.250015,0.09797958968851447,0.14966629531165754
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5966,647992.179006,4870896.970015,0.14966629548589205,0.09797958980257772
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5967,647994.059006,4870897.770014999,0.14966629548589203,0.09797958980257772
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5968,647996.2190060001,4870898.290014999,0.12649110641409791,0.12649110623002913
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5969,647997.859006,4870899.170015,0.1496662954734467,0.09797958980257772
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5970,647999.5790060001,4870899.970015,0.1496662954734467,0.09797958980257773
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5971,648001.619006,4870900.490014999,0.12649110641409791,0.12649110623002913
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5972,648003.579006,4870901.170015,0.1496662954734467,0.09797958980257772
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5973,648005.299006,4870901.930015,0.09797958968851447,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5974,648007.099006,4870902.450015,0.0979795897455461,0.14966629521209496
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5975,648009.339006,4870902.930015,0.09797958968851447,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5976,648010.9790060001,4870903.770014999,0.1496662954734467,0.09797958980257772
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5977,648012.899006,4870904.530015,0.09797958968851447,0.1496662953116575
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5978,648014.7390060001,4870905.050015,0.0979795897455461,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5979,648016.659006,4870905.770014999,0.14966629548589203,0.09797958980257772
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5980,648018.539006,4870906.450015,0.09797958968851447,0.14966629521209496
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5982,648022.2190060001,4870907.930015,0.12649110641409791,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5983,648023.899006,4870908.730014999,0.09797958968851447,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5985,648027.9390060001,4870909.930015,0.09797958968851447,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5986,648029.779006,4870910.570015,0.14966629548589203,0.09797958980257773
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5987,648031.579006,4870911.370015,0.1496662954734467,0.09797958934632471
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5988,648033.4590060001,4870911.970015,0.14966629543611076,0.09797958980257772
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5989,648035.419006,4870912.690014999,0.12649110637728417,0.12649110652453918
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5991,648039.139006,4870913.8500149995,0.09797958974554609,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5992,648040.899006,4870914.730014999,0.09797958968851447,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5779,647911.779006,4870866.010015001,0.14966629548589205,0.09797958980257773
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5780,647913.7390060001,4870866.730014999,0.0979795897455461,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5781,647915.899006,4870867.530015,0.09797958968851447,0.14966629531165754
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5782,647917.499006,4870868.250015,0.09797958968851447,0.14966629531165754
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5783,647919.539006,4870868.8500149995,0.09797958968851447,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5784,647921.379006,4870869.570015,0.14966629543611076,0.09797958980257773
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5786,647925.139006,4870870.8500149995,0.0979795897455461,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5787,647927.099006,4870871.650014999,0.0979795897455461,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5788,647929.139006,4870872.250015,0.0979795897455461,0.14966629531165754
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5789,647930.899006,4870872.930015,0.09797958968851447,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5790,647932.4590060001,4870873.570015,0.14966629543611076,0.09797958980257773
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5791,647934.6990060001,4870874.250015,0.0979795897455461,0.14966629531165754
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5792,647936.379006,4870874.970015,0.14966629543611076,0.09797958980257772
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5793,647938.419006,4870875.490014999,0.12649110637728417,0.12649110623002913
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5794,647940.139006,4870876.130014999,0.0979795897455461,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5795,647942.139006,4870876.930015,0.0979795897455461,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5796,647943.9790060001,4870877.570015,0.1496662954734467,0.09797958980257773
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5797,647945.899006,4870878.250015,0.09797958968851447,0.14966629531165754
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5798,647947.6990060001,4870879.050015,0.0979795897455461,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5799,647949.8190060001,4870879.490014999,0.12649110641409791,0.12649110623002913
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5800,647951.379006,4870880.410015,0.14966629543611076,0.09797958934632471
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5801,647953.179006,4870881.130014999,0.14966629548589203,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5804,647959.2190060001,4870883.090015,0.12649110641409791,0.12649110652453918
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5806,647962.7390060001,4870884.450015,0.0979795897455461,0.14966629521209496
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5807,647964.619006,4870885.090015,0.12649110641409791,0.12649110652453918
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5808,647966.539006,4870885.730014999,0.09797958968851447,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5809,647968.339006,4870886.450015,0.09797958968851447,0.14966629521209496
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5810,647970.2590060001,4870887.010015001,0.1496662954734467,0.09797958980257773
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5811,647972.2590060001,4870887.770014999,0.1496662954734467,0.09797958980257772
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5812,647974.059006,4870888.370015,0.14966629548589203,0.09797958934632471
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5816,647981.659006,4870891.370015,0.14966629548589205,0.09797958934632471
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5818,647985.179006,4870892.410015,0.14966629548589205,0.09797958934632471
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5819,647987.2590060001,4870893.170015,0.1496662954734467,0.09797958980257772
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5820,647989.099006,4870893.930015,0.0979795897455461,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5821,647991.139006,4870894.450015,0.0979795897455461,0.14966629521209496
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5822,647992.9390060001,4870895.130014999,0.09797958968851447,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5823,647994.659006,4870895.770014999,0.14966629548589203,0.09797958980257772
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5824,647996.6990060001,4870896.450015,0.0979795897455461,0.14966629521209496
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5825,647998.579006,4870897.370015,0.1496662954734467,0.09797958934632471
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5826,648000.4590060001,4870897.970014999,0.14966629543611076,0.09797958980257773
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5827,648002.2590060001,4870898.610014999,0.1496662954734467,0.09797958980257772
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5828,648004.099006,4870899.330015,0.0979795897455461,0.14966629521209496
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5829,648006.099006,4870900.050015,0.0979795897455461,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5830,648007.8190060001,4870900.690014999,0.12649110641409791,0.12649110652453918
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5831,648009.779006,4870901.370015,0.14966629548589205,0.09797958934632471
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5832,648011.6990060001,4870901.930015,0.0979795897455461,0.14966629561034525
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5833,648013.579006,4870902.610014999,0.1496662954734467,0.09797958980257773
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5834,648015.4590060001,4870903.210015,0.14966629543611076,0.09797958980257772
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5835,648017.379006,4870903.810014999,0.14966629543611076,0.09797958980257773
PIK,2022,2022-06-30,2022-06-30_1,UAVS_PIK_2022-06-30_1_treeTop.csv,PIK_5836,648019.339006,4870904.650014999,0.09797958968851447,0.14966629561034525
