site_id,date,lat,lon,elev,cool_deg_days,wind_dir,heat_deg_days,max_temp,temp,min_temp,snow_grnd,wind_spd,precip_amt,total_rain,total_snow,n_stations,mean_distance,site_lat,site_lon,vpd,temp_interp,wind_spd_interp
CSI,2015-12-25,47.17541448289971,-70.66023872231652,250.34124188683973,0,23.364267221624182,16.23117361860221,5.481661640328044,1.76882638139779,-1.9616894853890279,12.345249269062743,34.48594016441187,0,0,0,4,35.99389228519634,47.04,-70.41,NA,1.76882638139779,34.48594016441187
CSI,2015-12-26,47.17541448289971,-70.66023872231652,250.34124188683973,0,19.02837946252743,19.103147337809094,2.1473789206317653,-1.1031473378091,-4.334927481944111,20.871537372686262,43.84834957272262,1.2214341436310505,0,4.8,4,35.99389228519634,47.04,-70.41,NA,-1.1031473378091,43.84834957272262
CSI,2015-12-27,47.17541448289971,-70.66023872231652,250.34124188683973,0,16.399456226342053,24.915265450549093,-2.756896094732954,-6.915265450549097,-11.07363480636524,26.106840265721196,41.48395245542284,10.109908502591889,0,11,4,35.99389228519634,47.04,-70.41,NA,-6.915265450549097,41.48395245542284
CSI,2015-12-28,47.17541448289971,-70.66023872231652,250.34124188683973,0,32.18746114305854,33.19632056534434,-10.540404603550694,-15.196320565344339,-19.788663249300402,33.20839463618872,40.95180630208807,0.1732188919950511,0,0,4,35.99389228519634,47.04,-70.41,NA,-15.196320565344339,40.95180630208807
CSI,2015-12-29,47.17541448289971,-70.66023872231652,250.34124188683973,0,4.557495248519967,31.52066814346944,-11.529948309956692,-13.520668143469438,-15.474961254819764,33.87418032031311,44.24743823075956,8.419895316442185,0,15,4,35.99389228519634,47.04,-70.41,NA,-13.520668143469438,44.24743823075956
CSI,2015-12-30,47.17541448289971,-70.66023872231652,250.34124188683973,0,15.407590278120622,26.690869422872872,-5.63179313370257,-8.690869422872876,-11.704053042062164,43.0961088816879,48.505123538480845,2.395254205308861,0,5.2,4,35.99389228519634,47.04,-70.41,NA,-8.690869422872876,48.505123538480845
CSI,2015-12-31,47.17541448289971,-70.66023872231652,250.34124188683973,0,24.346461640211736,23.346723213560193,-3.04709477622288,-5.3467232135601925,-7.592244320878524,43.058628834334314,55.81107804232909,1.7477808167576725,0,0.8,4,35.99389228519634,47.04,-70.41,NA,-5.3467232135601925,55.81107804232909
CSI,2016-01-01,47.17541448289971,-70.66023872231652,250.34124188683973,0,25.10345672936546,23.921521889452265,-3.2947468964397917,-5.921521889452267,-8.530616274608178,42.612128763957884,36.00570333561589,4.1547658535483665,0,1.2,4,35.99389228519634,47.04,-70.41,NA,-5.921521889452267,36.00570333561589
CSI,2016-01-02,47.17541448289971,-70.66023872231652,250.34124188683973,0,22.999999999999993,23.259893843181917,-3.419899039008946,-5.2598938431819215,-7.053995977373881,41.29393172736925,42.3292081125819,1.535465262879094,0,4.2,4,35.99389228519634,47.04,-70.41,NA,-5.2598938431819215,42.3292081125819
CSI,2016-01-03,47.17541448289971,-70.66023872231652,250.34124188683973,0,5.165658506625933,27.27093345990507,-3.777388669707143,-9.27093345990507,-14.72805152794058,44.12285754500818,51.77508935100248,3.96252271584501,0,6.2,4,35.99389228519634,47.04,-70.41,NA,-9.27093345990507,51.77508935100248
CSI,2016-01-04,47.17541448289971,-70.66023872231652,250.34124188683973,0,10.899642595990052,35.30562671096671,-12.670066724354683,-17.30562671096671,-21.841186697578742,46.62814604324487,38.775089351002485,0.05632529934881717,0,0,4,35.99389228519634,47.04,-70.41,NA,-17.30562671096671,38.775089351002485
CSI,2016-01-05,47.17541448289971,-70.66023872231652,250.34124188683973,0,24.28212062124453,36.34246118776303,-11.095180630208807,-18.34246118776303,-25.57206113746069,45.07200316599446,50.259704285684165,0.12214341436310505,0,0.6,4,35.99389228519634,47.04,-70.41,NA,-18.34246118776303,50.259704285684165
CSI,2016-01-06,47.17541448289971,-70.66023872231652,250.34124188683973,0,24.010655064492898,26.5368857030789,-4.467414559433284,-8.536885703078907,-12.56993012456211,41.82596888892622,43.731143863300694,0.4005526760141503,0,0.6,4,35.99389228519634,47.04,-70.41,NA,-8.536885703078907,43.731143863300694
CSI,2016-01-07,47.17541448289971,-70.66023872231652,250.34124188683973,0,22.673230820105868,22.398314978450344,-1.74602926977359,-4.398314978450348,-7.032920079270543,41.06127178196116,37.22830687830611,0,0,0,4,35.99389228519634,47.04,-70.41,NA,-4.398314978450348,37.22830687830611
CSI,2016-01-08,47.17541448289971,-70.66023872231652,250.34124188683973,0,NA,22.896395726018227,-3.180660349728903,-4.89639572601823,-6.612131102307557,39.505128904710745,NA,0.22648518522937922,0,0.4,4,35.99389228519634,47.04,-70.41,NA,-4.89639572601823,36.68471606838308
CSI,2016-01-09,47.17541448289971,-70.66023872231652,250.34124188683973,0,18.79073691256794,21.222092223013853,-0.7477887200094836,-3.2220922230138567,-5.632822448180648,39.047897450301015,36.14112525846005,4.268779176424627,0.6,6.4,4,35.99389228519634,47.04,-70.41,NA,-3.2220922230138567,36.14112525846005
CSI,2016-01-10,47.17541448289971,-70.66023872231652,250.34124188683973,0,8.859004637215527,16.049919732908066,5.235088016127982,1.9500802670919355,-1.3620740376192741,43.25909462764251,70.34667271926524,19.842649526069827,17.6,2,4,35.99389228519634,47.04,-70.41,NA,1.9500802670919355,70.34667271926524
CSI,2016-01-11,47.17541448289971,-70.66023872231652,250.34124188683973,0,23.717879378755462,23.522017062339966,3.8572424102481695,-5.522017062339968,-14.901276534928103,43.11476910860171,60.72729834099823,1.5899639738640228,0,0.6,4,35.99389228519634,47.04,-70.41,NA,-5.522017062339968,60.72729834099823
CSI,2016-01-12,47.17541448289971,-70.66023872231652,250.34124188683973,0,13.615479804620959,31.254689921160484,-8.81952747634626,-13.254689921160484,-17.65342564381229,42.33669766997651,34.112455324498754,2.5444945389067035,0,8.6,4,35.99389228519634,47.04,-70.41,NA,-13.254689921160484,34.112455324498754
CSI,2016-01-13,47.17541448289971,-70.66023872231652,250.34124188683973,0,23.196924603176036,29.3518649644753,-7.173498206572669,-11.3518649644753,-15.447912330234496,59.481326758171136,34.01969246031761,18.435756393845793,0,4,4,35.99389228519634,47.04,-70.41,NA,-11.3518649644753,34.01969246031761
CSI,2016-01-14,47.17541448289971,-70.66023872231652,250.34124188683973,0,22,34.92973654949023,-11.839215486876393,-16.92973654949023,-21.920257612104074,41.62128750135177,43,0.3762976312439506,0,0,4,35.99389228519634,47.04,-70.41,NA,-16.92973654949023,43
CSI,2016-01-15,47.17541448289971,-70.66023872231652,250.34124188683973,0,10.20861441798851,33.466919386545584,-8.492827644007672,-15.46691938654558,-22.386903799064513,56.04540368426809,36.34646164021173,0.14505624232064251,0,0,4,35.99389228519634,47.04,-70.41,NA,-15.46691938654558,36.34646164021173
CSI,2016-01-16,47.17541448289971,-70.66023872231652,250.34124188683973,0,6,27.108872411853355,-7.591563366659479,-9.108872411853357,-10.589754734884814,53.216477866629155,39,2.723377136056803,0,4.2,4,35.99389228519634,47.04,-70.41,NA,-9.108872411853357,39
CSI,2016-01-17,47.17541448289971,-70.66023872231652,250.34124188683973,0,24.887544675501243,28.496011173787977,-5.685466729952535,-10.496011173787984,-15.25244828760445,53.94369492624064,38.2841627913691,0.020357235727184175,0,0.6,4,35.99389228519634,47.04,-70.41,NA,-10.496011173787984,38.2841627913691
CSI,2016-01-18,47.17541448289971,-70.66023872231652,250.34124188683973,0,30.366154100529336,29.887995284648916,-7.583348706621512,-11.887995284648921,-16.15621514051391,52.19237215093572,43,0.17406749078477102,0,0,4,35.99389228519634,47.04,-70.41,NA,-11.887995284648921,43
CSI,2016-01-19,47.17541448289971,-70.66023872231652,250.34124188683973,0,26.457068886496735,29.52541235258674,-7.063090362529794,-11.525412352586741,-15.987734342643689,51.27790924211625,46.76942678358213,0,NA,NA,4,35.99389228519634,47.04,-70.41,NA,-11.525412352586741,46.76942678358213
CSI,2016-01-20,47.17541448289971,-70.66023872231652,250.34124188683973,0,27.36240940831075,27.57386976923535,-4.952757679160806,-9.573869769235356,-14.177301251453342,41.02769510582273,47.34419319488851,0,0,0,4,35.99389228519634,47.04,-70.41,NA,-9.573869769235356,47.34419319488851
CSI,2016-01-21,47.17541448289971,-70.66023872231652,250.34124188683973,0,32.91599558630691,29.34102411865105,-6.28580210064401,-11.341024118651053,-16.296246136658098,47.29921762262293,35.008797251179466,0,0,0,4,35.99389228519634,47.04,-70.41,NA,-11.341024118651053,35.008797251179466
CSI,2016-01-22,47.17541448289971,-70.66023872231652,250.34124188683973,0,22.884522208215913,31.076521934156755,-6.96779911166353,-13.076521934156755,-19.1216714788124,47.07728906124814,34.8357067992407,0,0,0,4,35.99389228519634,47.04,-70.41,NA,-13.076521934156755,34.8357067992407
CSI,2016-01-23,47.17541448289971,-70.66023872231652,250.34124188683973,0,7.376780099430523,32.338348751326,-9.202837946252743,-14.338348751325999,-19.37385955639926,47.29921762262293,40.246309905463356,0,0,0,4,35.99389228519634,47.04,-70.41,NA,-14.338348751325999,40.246309905463356
CSI,2016-01-24,47.17541448289971,-70.66023872231652,250.34124188683973,0,13.574768518517848,30.296444907557,-5.556486295355236,-12.296444907557,-18.999976797596347,46.8419861682132,41.9803075396824,0,0,0,4,35.99389228519634,47.04,-70.41,NA,-12.296444907557,41.9803075396824
CSI,2016-01-25,47.17541448289971,-70.66023872231652,250.34124188683973,0,19.039384920635204,27.470115905893454,-3.7694219621068514,-9.470115905893454,-15.170809849680055,46.62005760683841,35.69292328042347,0,0,0,4,35.99389228519634,47.04,-70.41,NA,-9.470115905893454,35.69292328042347
